Id	Handle	Title as Cymraeg	Title as English	Subtitle as Cymraeg	Subtitle as English	Emojis	Tags	Email	Phone Global Prefix	Phone Local Prefix	Phone Base	Website URL	Facebook URL	Instagram URL	YouTube URL	TikTok URL	Twitter URL	Street	City/Town/Etc	District/County/Etc	Province/State/Etc	Postcode	Country Code	Latitude	Longitude
be4a46ffc464f59452efd91896b1971f	anitawoodsart		Anita Woods Art	Artist Gain	Fine Artist	🛍🖼🧶💌		anitawoodsart@gmail.com	44	0	7891 919444	https://www.anitawoods.net													
49fa46cc9e516b698fe3594bf19e1d3a			Hair & Make Up by JJ						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
77dd6ab35b8b6dcfa1796fca3f5f3e90			The Tan Shop						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7686c4ecc1d415bda29d5695030a964d	rastattooist		Ras Tattooist		Daryl Jemmott 			rastattooist13@gmail.com	44	0			https://facebook.com/rastattooist0					Baker Street Tattoo Studio, 4 Baker St	Aberystwyth	Ceredigion	Wales	SY23 2BJ	UK	52.4154093	-4.0842558
5afa9a14fa1b31af8b765db74d8cd63a			Lioness & Ink						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
ba869dbef6ae0d927b0ca577ae84bef8	tripletwotattoo		Triple Two Tattoo	Parlwr Tatŵ Traddodiadol	A Traditional Tattoo Parlour			Triple2tattoo@gmail.com	44	0	7956 762385		https://facebook.com/222tattooparlour					25 Bridge Street	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4132112	-4.0857487
457f62ca6bccd0f3f6d3a5de4fe9835a			Dafforne House Of Beauty						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
d9ed24765cf5d4dda148caf949a0261d			Probert & Williams Eye Care						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
fb46c0e3027557050d4b1ac603f06175	campsiriol 		Campsiriol 	Maes gwersylla, iwrt moethus, twb poeth a chartref gwyliau yn hardd, arfordirol Canolbarth Cymru.	Campsite, luxury yurt, hot tub & holiday home in beautiful, coastal Mid Wales.	🏢🛎🏕		campsiriol@gmail.com	44	0	7719 716273	https://linktr.ee/campsiriol	https://www.facebook.com/campsiriol	https://www.instagram.com/campsiriol	https://www.youtube.com/watch?v=-kbbtH21zns				Aberystwyth	Ceredigion	Wales	SY23	UK		
4a50dc791dc612b6512af13ca4cf05a6			Fine and Country West Wales 						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
81ea3836abe12dcb4e6c1f5f5bc81320	charlenesbeautyboutique		Charlene’s Beauty Boutique 	Colur ~ Gemwaith ~ Ategolion	Makeup ~ Jewellery ~ Accessories								https://facebook.com/charlenesavon	https://instagram.com/charlenes_beauty16		https://www.tiktok.com/@charlenesbeauty		4a Portland Rd	Aberystwyth	Ceredigion	Wales	SY23 2NL	UK	52.4160576	-4.0832567
1da6ed96898ac321b8effba0abf0a560			Gwesty Cymru	Gwesty, bar gwin a choctel, teras tu allan, glan y môr.	Hotel, wine and cocktail bar, outside terrace, seaside.	🏢🛎🍷🍸			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
9102308d9eada22aea37031d0904d8f1			The Original Tram Co	Pwdinau • Coffi • Toesenni • crepes & bull; Wafflau • Ysgytlaeth • Frappes •	Desserts • Coffee • Doughnuts • Crepes • Waffles • Milkshakes • Frappes • 	💧☕🍅🍦🍭			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
707e8e22ec6c490616a819ce0a9ddaed	afonmel		Afon Mêl	Fferm Fel A Medd-dy. Busnes fferm wenyn fach deuluol wedi’i leoli ar gyrion Cei Newydd yng Ngorllewin Cymru.	Honey Farm & Meadery. A small, family-run bee farm business based on the outskirts of New Quay in West Wales.	💧🍺🍭🛒🍅🐝🍯		info@afonmel.com	44	0	1545 560822	https://www.afonmel.com	https://www.facebook.com/afonmeluk	https://www.instagram.com/afonmeluk/				New Quay Honey Farm, Cross Inn, 	New Quay	Ceredigion	Wales	SA44 6NN	UK	52.18226	-4.343558
bb9e799f45c4aeb308ea6f0b87f67733		Y Siop Lyfrau Cristnogol	The Christian Bookshop						44	0	1970 625005								Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6d5342e046a4109c061dbc954f418f3c			Chives						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
bf62735c6e5dd24beeb0e6d0b3f4929c	redvintagelighting		Red Vintage Lighting	Goleuadau hen ffasiwn unigryw wedi'u gwneud â llaw, ffynci. Goleuadau crog, canhwyllyr. Carwr gwydr.	Cool funky hand made unique vintage lighting. Pendant lights, chandeliers. Lover of glass.	🛍👛🕰			44	0	7939 365578	https://redvintagelighting.co.uk	https://facebook.com/redvintagelighting					4 Eastgate	Aberystwyth	Ceredigion	Wales	SY23 2AR	UK	52.4155473	-4.0846281
798da8f8438fcbde32aeac2b297d4132			Pawsome Feeds			🛍🐶			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
ad3fe46dfb8ca039e147839fea6cf277		Siop Y Cogydd Yr Hen Bopty	Old Bakery Cookshop			🛍🧑‍🍳			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e6b2404aa666bc8b321ef4aaf3597bf0	untaichiqigong		Un Tai Chi	Mae Untaici Qigong yn hygyrch i bobl o bob oed a gallu.	UnTaiChi Qigong is accessible to people of all ages and abilities.	🌼💪		untaichi.qigong@gmail.com					https://facebook.com/untaichiqigong												
3922bdf20300d2091cf6deb368ac3897		Byddin Yr Iachawdwraiaeth	The Salvation Army	Siop Elusen	Charity Shop	🛍💝			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
69d3155f92fdbec511954b55eaa813fe			Barnardo's						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
82eee1559c85d9274fe96ffeedd1ebbe			The Works	Llyfrau disgownt a llawer mwy	Discount books and much more				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
fcd871ecd23536d06f6131a6f817e3f1	themillinnaberystwyth		The Mill Inn	Tafarn dref wych gyda setiau teledu mawr ar gyfer yr holl ddigwyddiadau chwaraeon, bwrdd pŵl, jiwcbocs, a diodydd dethol i'w hyrwyddo.	A great town pub that has large tv's for all sporting events, pool table, juke box, and selected drinks on promotion.	💧🍺🎱🏆			44	0	1970 612306		https://facebook.com/profile.php?id=100080357745118						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7c64bb2d2a0ffba9d4c6993f5ca90efd			Nicely Hung	Fframiau Llun - Fframio ers 1999	Picture Frames - Framing since 1999				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
801b9596463941f1e391fa233be00cc9			Hydia Day	Crefftau Cartref a Dodrefn Meddal	Homecraft & Soft Furnishings				44	0	1970 627147								Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
8c9ed066d3c0d8247670ea302c6dc6b5	samanthaboulangerartist		Samantha Boulanger Artist	Eco Artist - Ffotograffydd - Gwneuthurwr Printiau - Uwchseiclwr - Hwylusydd Gweithdy	Eco Artist - Photographer - Printmaker - Upcyclist - Workshop Facilitator 	🛍🖼🧶💌		samantha.boulanger@gmail.com				https://www.samanthaboulanger.uk/	https://www.facebook.com/samanthaboulangerartist/	https://www.instagram.com/samanthaboulangerartist/											
9397056bd62be90c5f84ead526066d94	kaotickittus		Kaotic Kittus	Yr Uwch-seiclwr Damweiniol. Finery eco ffynci wedi'i uwch-gylchu. Gweithdai uwch-gylchu/gwnïo creadigol.	The Accidental Up-cyclist. Funky up-cycled foraged eco finery. Up-cycling/creative sewing Workshops.	🛍🧶👚		kaotic.kittus@gmail.com				https://www.kaotickittus.uk/													
577d94fec7efe2c213cbd7b66aa09ab4			The Market Hall Café	Byrbrydau poeth ac oer, te a choffi	Hot and cold snacks, tea and coffee	💧☕🫖🍅🍦🍭			44	0								Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
3998efba191347caf74da86da66c0e7d			Joe's Ice Cream			🍅🍦			44	0								Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
37f7e41d90094684282c2e724b0f3221	abermusicwales		AberMusic	Gwersi Cerdd	Music Lessonsl	🎓🎸🎵		hello@abermusic.wales	44	0		https://abermusic.wales/	https://facebook.com/profile.php?id=100091877702342	https://instagram.com/abermusic.wales/	https://www.youtube.com/@AberMusicwales		https://twitter.com/abermusic_wales	Unit 7, Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
77bc429ce438176be033603c5b71f2f0			E.M. Vintage 	Dillad Vintage/Cariad Blaenorol	Vintage/Pre-loved Clothes				44	0								Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
443d9468a620869012eba11d3c86f836			MarketMusic						44	0								Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
6d673218069166707a47e8a881c601e0	sugarcaneartisancrumbs		Sugarcane Artisan Crumbs 	Busnes pobi cartref cofrestredig, wedi'i leoli yng nghanol tref Aberystwyth. Wedi'i bobi'n ffres o'r dechrau gyda chariad.	Registered home baking business, based in Aberystwyth town center. Freshly baked from scratch with love.	🍅🥖🛍		infosugarcanebakes@gmail.com					https://www.facebook.com/sugarcaneartisancrumbs	https://www.instagram.com/sugarcaneartisancrumbs/					Aberystwyth	Ceredigion	Wales	SY23	UK		
b4a7a57df62c45fa1c49f9654f472b64		Gitâr		gwerthu • trwsio • gwasanaethu • hyfforddiant • gwasanaethau recordio	sales • repairs • servicing• tuition • recording services				44	0								Market Hall	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
15980612e6b6eaa7ac84b0a2d575e54c			Premier - Siop Castell						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
bc27e3edc9630c80cc97a36d63e7c168	aberartshack		Aber Art Shack	Helo WuzzBuzz ydw i, rwy’n gwneud pob math o eitemau wedi’u gwneud â llaw o glociau i emwaith mewn pob math o ffyrdd creadigol a lliwgar!	Hi I’m WuzzBuzz, I make all sorts of handmade items from clocks to jewellery in all sorts of creative and colourful ways!				44	0				https://instagram.com/AberArtShack					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7d047d9829ae2a4b35b15ba64b361849			Pizzalush						44	0	1970 358903	https://www.pizzalush.com							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
10c17a6f122fd799fdc51e0f9a9d8c0a			Juice 33						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
80cad4f853258d593b744c456666ba4f	theedinburghwoollenmillaberystwyth		The Edinburgh Woolen Mill in Aberystwyth	EWM Dillad dynion a merched	EWM Mens and ladies clothing	🛍👚			44	0		https://www.ewm.co.uk	https://facebook.com/profile.php?id=100090992924151	https://instagram.com/theedinburghwoollenmill/				46 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4140216	-4.0858052
6e4620de236e0b4157d7f9b969814821			Chihaul Crafts						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
38ff670b4408bf8d1acf1789bcd3fc7b	abercraftssociety		Aber Crafts Society	Cymdeithas o gelf a chrefft! Defnyddiwch #AberCrafts neu tagiwch ni i rannu eich crefftau gyda ni! 🎨🪡🧶🪢	A society of arts and crafts! Use #AberCrafts or tag us to share your crafts with us! 🎨🪡🧶🪢	👥🧶								https://instagram.com/aber_crafts_society/											
12e149a6648c931d04daaa9b621a89d3			Accessorize			🛍👛			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e0efbfb252be31b79c082a63d9785e39	senseaberystwyth		Sense	cysylltu golwg, sain a bywyd	connecting sight, sound, and life	🛍💝		aberystwyth@sense.org.uk	44	0	1970 600243	https://sense.org.uk	https://facebook.com/profile.php?id=100083300322641	https://instagram.com/sense_aberystwyth/				35 Great Darkgate Street	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4144836	-4.0854119
35f84727c09ae8493430c82ba6238bad			Harry's		Hotel • Bar • Bistro							https://www.harrysaberystwyth.com/													
2fd37969edf0949513aa7e32a6f9a877		Yr Eidal Fach	Little Italy		Italian Restaurant																				
985796161bc72f726f22941cd6227327			Spartacus		Baguettes • Paninis • Rolls • Sandwiches • Tea • Coffee																				
5fb21578668433972ce120f3b0c27f0a	borthanamalarium		Borth Animalarium	Y parc anifeiliaid bach gyda chalon fawr	The little animal park with a big heart	🏛🎈🦁		tracytweedy@hotmail.com	44	0	7957 775581	https://www.borthzoo.co.uk/	https://facebook.com/BorthAnimalPark	https://instagram.com/borthanimalarium/				Ynys fergi	Borth	Ceredigion	Wales	SY24 5NA	UK	52.4864979	-4.0446138
b0b02a9a790b3ca8d290a9e1205713dc	themagicoflifebutterflyhouse		The Magic of Life Butterfly House	Cerddwch i mewn i fyd o ieir bach yr haf trofannol sy'n hedfan yn rhydd. Y tu mewn yng nghanol dyffryn Rheidol.	Walk into a world of free-flying tropical butterflies. Indoors in the heart of the Rheidol Valley.	🏛🎈🦁		info@magicoflife.org	44	0	1970 880928	https://www.magicoflife.org	https://facebook.com/TheMagicOfLifeButterflyHouse	https://instagram.com/magic_of_life_butterfly_house/											
aeabc0c713eb1390e5a9080f5c268ebe	libinus1877		Libinus 1877	Mae Libanus 1877 yn cynnig cyfle unigryw i chi weld blockbuster mewn moethusrwydd llwyr!	Libanus 1877 offers you a unique opportunity to view a blockbuster in complete luxury!	🏫🎥		libanus1877@icloud.com	44	0	1970 871042	https://libanus1877.com/	https://facebook.com/libanus1877					Gerlan Chapel, High St	Morfa Borth	Ceredigion	Wales	SY24 5JA	UK	52.4878972	-4.0511302
1f41f676f36aa3d90cbaa2d41ad7bada	thehiveaberaeron		The Hive, Aberaeron			🍅🍽🫖☕🍦						https://www.thehiveaberaeron.com/													
340b28cb650e697be0ffbb26de05990e	thenewcelticaberaeron		The New Celtic, Aberaeron			🍅🍽🍸🍷						https://www.newceltic.co.uk/													
a3c517be24092f92cd27a83719b2959d			George's 	Barbwr Traddodiadol	Traditional Barber																				
69c4708fd44c514af7b2e616bfd29aca			Hot Dumplings																						
aaf5fdd40d73f5b570f95b923c05ceb2	moriathglass		Moriath Glass	Tirweddau Gwydr a Gemwaith	Glass Landscapes & Jewellery			info@moriathglass.co.uk				https://moriathglass.co.uk/	https://www.facebook.com/MoriathGlass/	https://www.instagram.com/moriathglass											
649f61d02db754d1c0e902e1ecf2f79a			Andy's Records																						
4f84feaaa40ca374b13bcef851ff57fc			Four Seasons		Hotel & Restaurant				44	0	1970 612120	https://www.fourseasonshotel.biz													
70ee72e361189ba97b6750e799c98777	getfitterandstrongerwithjan		Get Fitter & Stronger with Jan 	Dosbarthiadau cryfder a symudedd wedi'u teilwra i wahanol lefelau. Sesiynau hyfforddi personol. Cymhwyster llawn, wedi'i gofrestru ac wedi'i yswirio. Dewch i hyfforddi gyda mi.	Strength & mobility classes tailored to different levels. Personal training sessions. Fully qualified, registered & insured. Come and train with me.	🌼💪							https://facebook.com/profile.php?id=100065650206331												
9edb684dcf392a534241e1becb5cdc7f		Ddeintyddfa Stryd Portland	Portland Street Dental Practice																						
ff8dd7a4a5189316fdab58068861f3b2			Family Shopper & Beer Cave 																						
bed90bccfd7a4f520672d242bef09c5e			Sophisticut																						
0f4fd741b5618783d7a379fddb7678fe			Kim Rees																						
8239c09b5018cb036d2896644a830742	dominospizzaaberystwyth		Domino's Pizza - Aberystwyth	Pizza	Pizza	🍅🍕			44	0	1970 612111	https://www.dominos.co.uk/pizza-near-me/aberystwyth/unit-1-the-barn-centre						Unit 1 The Barn Centre	Aberystwyth	Ceredigion	Wales	SY23 1LN	UK	52.4151046	-4.0802189
f3952f38010dc72eb4098f6f69af8373			The Welsh Quilt Centre						44	0	1570 422 088	https://www.welshquilts.com						The Town Hall, High Street	Lampeter	Ceredigion	Wales	SA48 7BB	UK	52.1131368	-4.0801821
a0a53d61f39b095214bedbecb591ad86	corriscraftcentre		Corris Craft Center	Y ganolfan grefftau orau yng Nghymru: canhwyllau crochenwaith llestri gwydr dodrefn gemwaith siocledi gwaith celf gin gwlân lledr. Bwyd a diod flasus.	The Best Craft Centre in Wales: Pottery Candles Glassware Jewellery Furniture Chocolates Artwork Leather Wool Gin. Delicious Food & Drink.			info@corriscraftcentre.co.uk	44	0	1654 761584	https://www.corriscraftcentre.co.uk/	https://www.facebook.com/CorrisCraftCentre/	https://www.instagram.com/corriscraft/			https://twitter.com/CorrisCrafts	Corris	Machynlleth	Ceredigion	Wales	SY20 9RF	UK	52.653861	-3.8398249
931d595a8db950add394a2d417d5f1af		Canolfan Podiatreg Aberystwyth	Aberystwyth Podiatry Centre																						
7d91ec827a1cd4c5e2f9e1d44dd8c269			WHSmith																						
d727a5fd41f7b5fd39babdf4ad0ac85a	willbromhamosteopathy		Will Bromham Osteopathy	Rydym yn helpu pobl sy'n dioddef o boen asgwrn cefn i fyw bywydau hapusach ac iachach.	We help people who suffer with spinal pain to live happier healthier lives.	🌼👩‍⚕️		willbromhamosteopathy@gmail.com	44	0	7935 813147	https://willbromhamosteopathy.co.uk	https://www.facebook.com/profile.php?id=100089333971444					Blaenplwyf	Aberystwyth	Ceredigion	Wales	SY23 4BL	UK	52.3582652	-4.0920735
6f0cf7aae52d08b3f31390c1c8aafea8		tenous gofal canser	tenous cancer care	Estyn gobaigth. Estyn llaw.	Give hope. Help cope.																				
59d2fb3373c523bec12180dad0f7e8b4		Blwch Sglodion	Fish & Chips																						
96cb3e2535d967596dd5ffd9b750e8a0		Psygodyn A Sglodion	Fish & Chips on the Pier	Bwytewch Ar Y Pier Neu Ei Gymrydn Gludfwwyd	Seating Inside. Contactless Pay. Free WiFi.																				
aeb5092e38b7a4ca110e220ed4ee112c	llanerchaeron		National Trust - Llanerchaeron	Tŷ Sioraidd, gerddi, buarth ac ystâd yng Ngheredigion dan ofal Ymddiriedolaeth Genedlaethol Cymru	Georgian house, gardens, farmyard and estate in Ceredigion cared for by National Trust Cymru	🏫🏛🏞🥾		llanerchaeron@nationaltrust.org.uk	44	0	1545 570200	https://www.nationaltrust.org.uk/visit/wales/llanerchaeron	https://www.facebook.com/Llanerchaeron.NationalTrust	https://www.instagram.com/llanerchaeronnt/				Llanerchaeron, A482, Ciliau Aeron	Lampeter	Ceredigion	Wales	SA48 8DG	UK		
cabefa5f5cda517c98b334f3e20c74d1			Centre for Alternative Technology									https://cat.org.uk													
2c5cc44df7f68e0c396f88d89be3eaa0	is-aberystwyth-worth-visiting-by-glen-and-rhonda		Is Aberystwyth worth a visit?		By Glen And Rhonda	🎞									https://www.youtube.com/watch?v=dZIWwucinFY										
09455980b0092a9d0850cb399caefebe	should-you-visit-aberystwyth-by-walk-with-me-tim		Should you visit Aberystwyth? 		By Walk With Me Tim	🎞									https://www.youtube.com/watch?v=XnEKhuBnj38										
160eb6793010eef0c421b799c07ae124	aberystwyth-through-time-then-vs-now-by-the-time-travel-artist		Aberystwyth Through Time - Then vs Now		By The Time Travel Artist.	🎞									https://www.youtube.com/watch?v=a9eFvSz8iO0										
320cc82bed5efc75fb24eb2a919ed48b	top-10-things-to-do-in-aberystwyth-by-alextravels		 Top 10 Things To Do in Aberystwyth | Wales Travel Guide 		By AlexTravels										https://www.youtube.com/watch?v=j4vlKFHGbtI										
c09120f756c04a016686fbaead0210a6			Queensbridge Hotel	Gwesty	Hotel	🏢🛎		queensbridgehotel@btinternet.com	44	0	1970 612 343	https://queensbridgehotel.com/						Victoria Terrace	Aberystwyth	Ceredigion	Wales	SY23 2DH	UK	52.4210313	-4.0845284
79d09df9802268de52fa98babe12c570	cardiganbaygueshouseaberystwyth		Cardigan Bay Guest House	Gwesty	Hotel	🏢🛎		shelley-guesthouse@hotmail.co.uk	44	0	1970 600420	https://www.cardiganbayguesthouse.co.uk/	https://facebook.com/CardiganBayGuestHouse/					63 Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 2BX	UK	52.4194805	-4.0844337
53e97069dadad44d339933963e74afda	premierinnaberystwyth		Premier Inn - Aberystwyth	Gwesty	Hotel	🏢🛎			44	0	0333 234 6529	https://www.premierinn.com/gb/en/hotels/wales/dyfed/aberystwyth/aberystwyth.html						36-37 Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 2BX	UK	52.4176885	-4.0840304
8f04473ab29991919f9a1fd37ee5912e			Brynawel Guest House 	Gwesty	Hotel	🏢🛎													Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
24368955701c516c6364fe74a67bce2f		Hafod Hotel	Yr Hafod	Gwesty eang ac ymlaciol gyda swyn gwych, lleoliad diguro, bwyd o safon, ystafelloedd moethus gyda golygfa, a thirweddau gwyllt.	A spacious and relaxing hotel with great charm, unbeatable location, quality food, luxury rooms with a view, and wild landscapes.	🏢🛎						https://thehafod.co.uk/						Devils Bridge	Aberystwyth	Ceredigion	Wales	SY23 3JL	UK	52.3770599	-3.8510549
9371c184d1186d0d2ef03a7b654f8d13			Mobile Care	Ffonau a Rhyngrwyd a Gwasanaethau	Phones & Internet & Services	🛍📱			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
aa7084bd716f9c3c52cf57e6c05ccf36			Get Connected	Ffonau a Rhyngrwyd a Gwasanaethau	Phones & Internet & Services	🛍📱			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
191539e7aee7a05c843eb0d96b97e52d	threeaberystwyth		Three	Ffonau a Rhyngrwyd a Gwasanaethau	Phones & Internet & Services	🛍📱			44	0		https://www.three.co.uk/	https://locator.three.co.uk/south/aberystwyth/3-north-parade					3 N Parade	Aberystwyth	Ceredigion	Wales	SY23 2JH	UK	52.4149342	-4.0832256
2de48b9881c104d61703328e2f518095	eeaberystwyth		EE		This is New EE. The place for info on home, learn, work and game.	🛍📱			44	0		https://ee.co.uk/	https://facebook.com/ee	https://instagram.com/ee/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
be8b9c5b5e869c6381e17eef00860ae6	vodaphone		Vodaphone	Ffonau a Rhyngrwyd a Gwasanaethau	Phones & Internet & Services	🛍📱			44	0		https://www.vodafone.com/	https://facebook.com/pages/Vodaphone/114141035268111						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
39cef106117b858bd4ca1df08ea14d5d	natwest		NatWest Cymru	Banc	Bank	🏢🏦🏧			44	0		https://www.natwest.com/	https://facebook.com/NatWest					Owain Glyndwr Sq	Aberystwyth	Ceredigion	Wales	SY23 2ND	UK	52.4151322	-4.0833738
ecaeeda130539ea13ccd671e2cb8c491	hsbcuk		HSBC	Banc	Bank	🏢🏦🏧						https://hsbc.co.uk	https://facebook.com/HSBCUK	https://instagram.com/hsbc_uk/											
14d6eddad17cec187ee93929fde5f9b9	santander		Santander	Banc	Bank	🏢🏦🏧			44	0		https://www.santander.co.uk/	https://facebook.com/santanderuk	https://instagram.com/santanderuk				1 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4150843	-4.0837086
d6916eb1aa36b652a1892e2c39db225b	tsb		TSB	Banc	Bank	🏢🏦🏧			44	0		https://www.tsb.co.uk/	https://facebook.com/TSBbankUK	https://instagram.com/tsbbank/				12 Terrace Rd	Aberystwyth	Ceredigion	Wales	SY23 1NP	UK	52.4148836	-4.0825351
3dfa48828efefee2767e81bf3b1a75ae	halifaxbank		Halifax	Banc	Bank	🏢🏦🏧			44	0		https://www.halifax.co.uk/	https://facebook.com/halifax	https://instagram.com/halifax/				5 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4150225	-4.0838949
9394f0baa4f34dbc668e8f19211d3f53	nationwidebuildingsociety		Nationwide	Banc	Bank	🏢🏦🏧			44	0		https://www.nationwide.co.uk/	https://facebook.com/NationwideBuildingSociety	https://instagram.com/nationwidebuildingsociety/				7 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4150252	-4.0842119
5ff68588cd582bff39665d58deb0930c	toilet-uk-sy231lf-9-park-avenue	Toiled Cyhoeddus	Public Toilet		Park Avenue	🚻												9 Park Avenue	Aberystwyth	Ceredigion	Wales	SY23 1LF	UK	52.4120761	-4.0812404
19147a73f429696eaa2dacb56c155b01	toilet-uk-sy232bx-46-marine-terrace	Toiled Cyhoeddus	Public Toilet		North Prom	🚻												46 Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 1LF	UK	52.418364	-4.0840907
343c8ada70fa8c84811af1d850b28f94	toilet-uk-sy232au-castle-grounds	Toiled Cyhoeddus	Public Toilet		Castle Grounds	🚻												Castle Grounds	Aberystwyth	Ceredigion	Wales	SY23 2AU	UK	52.4131531	-4.0887681
e92546f00f2a094834692d78009cda96	toilet-uk-sy231jy-south-marine-terrace	Toiled Cyhoeddus	Public Toilet		South Prom	🚻												South Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 1JY	UK	52.409144	-4.089003
